user_id,Something's Gotta Give,Kill Bill: Vol. 2,American Beauty,The Wedding Planner,Man on Fire,S.W.A.T.,Pirates of the Caribbean: The Curse of the Black Pearl,50 First Dates,What Women Want,The Bourne Supremacy,Lord of the Rings: The Fellowship of the Ring,Braveheart,The Silence of the Lambs,Ghost,Napoleon Dynamite,Sideways,Men in Black II,The Last Samurai,Bruce Almighty,Shrek 2,Finding Nemo (Widescreen),Patch Adams,The Sixth Sense,The Italian Job,Rain Man,Erin Brockovich,Gone in 60 Seconds,Miss Congeniality,Dodgeball: A True Underdog Story,I; Robot,Memento,Fight Club,The Bourne Identity,Collateral,My Big Fat Greek Wedding,Pretty Woman,Sister Act,Entrapment,The Fast and the Furious,Ferris Bueller's Day Off,Armageddon,Men of Honor,Dirty Dancing,Top Gun,Minority Report,Catch Me If You Can,The Royal Tenenbaums,Good Will Hunting,Pearl Harbor,Mr. Deeds,Raiders of the Lost Ark,The School of Rock,The Incredibles,Pulp Fiction,Monsters; Inc.,Maid in Manhattan,Forrest Gump,American Pie,Lord of the Rings: The Two Towers,Swordfish,Spider-Man 2,Big Fish,Lost in Translation,The Rock,Twister,Mystic River,John Q,Double Jeopardy,Men in Black,Two Weeks Notice,Troy,The General's Daughter,Air Force One,Gladiator,Enemy of the State,Lord of the Rings: The Return of the King,The Patriot,Lethal Weapon 4,Spider-Man,Kill Bill: Vol. 1,How to Lose a Guy in 10 Days,The Shawshank Redemption: Special Edition,Shrek (Full-screen),The Matrix,Tomb Raider,Ocean's Eleven,Independence Day,The Day After Tomorrow,Sweet Home Alabama,Con Air,The Green Mile,The Fugitive,A Few Good Men,Titanic,Anger Management,Indiana Jones and the Last Crusade,Meet the Parents,Saving Private Ryan,National Treasure,The Terminal
361886,2.0,4.0,4.0,3.0,3.0,2.0,3.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,0.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,2.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,0.0,5.0,0.0,4.0,4.0,3.0
362038,0.0,4.0,5.0,4.0,4.0,0.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,0.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,0.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,0.0,4.0,5.0,5.0,4.0
363868,5.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,5.0,5.0,4.0,0.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,2.0,4.0,5.0,0.0,3.0,3.0,4.0,0.0,4.0,5.0,5.0,0.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,0.0,0.0,3.0
364238,0.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,3.0,4.0,2.0,0.0,3.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,0.0,0.0,3.0,0.0,5.0,0.0,4.0,5.0,0.0,0.0,4.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,4.0,5.0,3.0,0.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,0.0,5.0,4.0,3.0,3.0,3.0,3.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,0.0
364376,0.0,4.0,0.0,0.0,5.0,4.0,5.0,0.0,3.0,4.0,3.0,5.0,0.0,3.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0,5.0,4.0,5.0,0.0,4.0,3.0,5.0,4.0,0.0,5.0,3.0,0.0,4.0,5.0,5.0,4.0,4.0,0.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,0.0,4.0,4.0,0.0,5.0,5.0,0.0
364618,0.0,4.0,3.0,0.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,0.0,4.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,0.0,4.0,5.0,3.0,3.0,5.0,0.0,3.0,5.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,0.0,0.0,5.0,4.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,0.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0
364749,5.0,4.0,5.0,5.0,2.0,3.0,5.0,4.0,4.0,0.0,5.0,4.0,0.0,5.0,2.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,0.0,2.0,4.0,5.0,5.0,4.0,2.0,1.0,4.0,4.0,3.0,5.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,2.0,5.0,0.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,1.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0
366233,4.0,3.0,4.0,0.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,0.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,0.0,5.0,0.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,0.0,5.0,5.0,5.0,5.0,4.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,0.0,4.0,4.0,0.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0
366565,1.0,5.0,5.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,5.0,1.0,3.0,5.0,2.0,5.0,0.0,0.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,0.0,3.0,0.0,4.0,5.0,5.0,0.0,5.0,4.0,1.0,3.0,3.0,0.0,5.0,1.0,0.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,2.0,0.0,0.0,5.0,3.0,4.0,5.0,5.0,4.0,2.0,2.0,0.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,3.0,5.0,5.0,1.0,5.0,5.0,3.0,3.0,3.0,4.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,0.0,3.0
369036,3.0,0.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,0.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,0.0,4.0
369646,0.0,4.0,4.0,0.0,5.0,3.0,5.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,0.0,4.0,3.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0,5.0,4.0,3.0,0.0,3.0,0.0,4.0,5.0,4.0,5.0,5.0,5.0,0.0,5.0,3.0,5.0,5.0,5.0,4.0,0.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,0.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,0.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,3.0
369912,0.0,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,4.0,5.0,2.0,5.0,0.0,3.0,5.0,0.0,0.0,4.0,1.0,3.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,5.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,5.0,5.0,4.0,0.0,3.0,2.0,5.0,4.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,3.0,2.0,1.0,0.0,5.0,3.0,4.0,0.0,0.0
370735,2.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,5.0,4.0,5.0,2.0,4.0,5.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,5.0,1.0,2.0,3.0,4.0,3.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,0.0,3.0
371701,2.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,1.0,2.0,5.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,3.0,0.0,5.0,0.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0
372095,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0
372743,2.0,3.0,4.0,2.0,3.0,4.0,4.0,0.0,2.0,4.0,3.0,3.0,4.0,5.0,0.0,2.0,4.0,4.0,3.0,4.0,5.0,0.0,5.0,4.0,0.0,4.0,2.0,3.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,0.0,3.0,2.0,4.0,3.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,3.0,0.0,4.0,3.0,4.0,4.0,2.0,0.0,4.0,4.0,4.0,4.0,0.0,3.0,0.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0
374380,0.0,0.0,0.0,3.0,0.0,3.0,5.0,5.0,5.0,0.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,5.0,0.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0,0.0,3.0,4.0,5.0,0.0,5.0,1.0,5.0,4.0,5.0,3.0,5.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,3.0,4.0,0.0,4.0,5.0,4.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,0.0,4.0,5.0,0.0,0.0
374741,2.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,5.0,1.0,2.0,5.0,2.0,3.0,1.0,4.0,1.0,3.0,3.0,5.0,0.0,5.0,4.0,4.0,5.0,5.0,2.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,4.0,3.0,5.0,2.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,5.0,5.0,3.0,3.0,1.0,4.0,1.0,5.0,4.0,1.0,5.0,5.0,4.0,1.0,2.0,5.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,3.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,3.0,2.0,5.0,2.0,4.0,5.0,4.0,4.0,1.0,3.0,0.0,3.0
375770,3.0,2.0,5.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0
376600,0.0,5.0,4.0,0.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,0.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,0.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,5.0,3.0,5.0,4.0,3.0,4.0,5.0,0.0,5.0,4.0,5.0,0.0,5.0,4.0,0.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,0.0,0.0
377334,4.0,5.0,5.0,2.0,4.0,2.0,5.0,3.0,2.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,0.0,5.0,2.0,4.0,2.0,0.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,0.0,0.0,5.0,2.0,3.0,4.0,3.0,5.0,4.0,0.0,5.0,3.0,5.0,5.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0
377907,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,3.0,0.0,4.0,4.0,4.0,0.0,3.0
377937,2.0,5.0,4.0,1.0,5.0,2.0,4.0,3.0,2.0,0.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,0.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,4.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,1.0,5.0,2.0,0.0,5.0,0.0,1.0,5.0,3.0,5.0,3.0,0.0,3.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,5.0,2.0,5.0,4.0,5.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,5.0,3.0,3.0
378348,3.0,3.0,3.0,3.0,0.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,5.0,0.0,0.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,2.0,4.0,0.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,0.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,0.0,3.0
378732,0.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,0.0,0.0,4.0,0.0,5.0,3.0,5.0,3.0,4.0,0.0,3.0,4.0,3.0,5.0,0.0,4.0,3.0,3.0,2.0,0.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,1.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,0.0,0.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,0.0,5.0,3.0,5.0,4.0,2.0
378857,3.0,4.0,5.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,0.0,4.0,3.0,3.0,5.0,5.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,0.0,4.0,1.0,4.0,4.0,4.0,1.0,3.0,0.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,5.0,0.0,0.0,2.0,4.0,0.0,5.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,5.0,4.0,2.0,4.0,5.0,3.0,5.0,4.0,2.0
379499,4.0,4.0,4.0,0.0,3.0,2.0,3.0,2.0,3.0,0.0,4.0,5.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,4.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,0.0,3.0,4.0,1.0,0.0,3.0,1.0,4.0,3.0,0.0,3.0,4.0,2.0,5.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,3.0,4.0,3.0,0.0,4.0,5.0,3.0,2.0,4.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,5.0,3.0,3.0,2.0,1.0,4.0,3.0,5.0,0.0,3.0
380236,3.0,5.0,4.0,0.0,3.0,1.0,4.0,3.0,4.0,2.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,4.0,0.0,4.0,1.0,4.0,3.0,0.0,0.0,4.0,2.0,4.0,3.0,3.0,4.0,0.0,4.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,3.0,3.0,4.0,5.0,3.0,0.0,0.0,5.0,3.0,5.0,5.0,4.0,0.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0,3.0,1.0,3.0,3.0,0.0,5.0,0.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,5.0,1.0,2.0,3.0,2.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0
380354,3.0,5.0,5.0,1.0,4.0,0.0,5.0,0.0,4.0,2.0,5.0,5.0,3.0,1.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,0.0,5.0,5.0,1.0,5.0,3.0,5.0,1.0,0.0,5.0,4.0,4.0,5.0,2.0,5.0,0.0,5.0,5.0,0.0,1.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,3.0,5.0,4.0,2.0,1.0,3.0,2.0,5.0,5.0,0.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,4.0,5.0,1.0,3.0,1.0,5.0,5.0,3.0,2.0,5.0,5.0,0.0,3.0,1.0,5.0,3.0,1.0,5.0,5.0
380505,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0
381346,4.0,4.0,5.0,2.0,2.0,0.0,4.0,0.0,2.0,4.0,0.0,3.0,4.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,5.0,3.0,4.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,4.0,0.0,3.0,5.0,3.0,1.0,3.0,2.0,0.0,3.0,0.0,5.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,0.0,4.0,2.0,0.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,0.0,3.0,4.0,0.0,2.0
381625,0.0,5.0,5.0,2.0,4.0,0.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,3.0,0.0,4.0,0.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,0.0,4.0,4.0,3.0,5.0,0.0,0.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,0.0,4.0,4.0,4.0,4.0,0.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,0.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,0.0,5.0,2.0,5.0
